Tranc_YearMonth,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,floor_area_sqft,price_per_sqft
2016-01,BUKIT MERAH,3 ROOM,43,TELOK BLANGAH RISE,04 TO 06,70.0,Improved,1976,355000.0,753.473,471.1515873826932
2016-01,BUKIT MERAH,4 ROOM,58,TELOK BLANGAH HTS,13 TO 15,91.0,New Generation,1976,574888.0,979.5149,586.9109290731565
2016-01,JURONG WEST,3 ROOM,209,BOON LAY PL,01 TO 03,65.0,Improved,1976,240000.0,699.6535,343.0269411930334
2016-01,JURONG WEST,3 ROOM,208,BOON LAY PL,16 TO 18,65.0,Improved,1976,300000.0,699.6535,428.78367649129177
2016-01,JURONG WEST,3 ROOM,208,BOON LAY PL,16 TO 18,74.0,Improved,1976,305000.0,796.5286,382.9115489387324
2016-01,MARINE PARADE,3 ROOM,67,MARINE DR,07 TO 09,65.0,Improved,1976,405000.0,699.6535,578.8579632632438
2016-01,MARINE PARADE,3 ROOM,67,MARINE DR,07 TO 09,76.0,Improved,1976,428000.0,818.0563999999999,523.191310525778
2016-01,MARINE PARADE,3 ROOM,67,MARINE DR,07 TO 09,65.0,Improved,1976,445000.0,699.6535,636.0291201287495
2016-01,MARINE PARADE,3 ROOM,66,MARINE DR,04 TO 06,76.0,Improved,1976,475000.0,818.0563999999999,580.644561915291
2016-01,MARINE PARADE,4 ROOM,62,MARINE DR,01 TO 03,87.0,Improved,1976,525000.0,936.4593,560.6223356423499
2016-01,QUEENSTOWN,3 ROOM,4,GHIM MOH RD,07 TO 09,65.0,Improved,1976,375000.0,699.6535,535.9795956141147
2016-01,QUEENSTOWN,3 ROOM,3,GHIM MOH RD,07 TO 09,65.0,Improved,1976,385000.0,699.6535,550.2723848304911
2016-01,TOA PAYOH,3 ROOM,235,LOR 8 TOA PAYOH,10 TO 12,65.0,Improved,1976,275000.0,699.6535,393.0517034503508
2016-01,TOA PAYOH,5 ROOM,229,LOR 8 TOA PAYOH,07 TO 09,117.0,Standard,1976,575000.0,1259.3763,456.57521107869036
2016-01,WOODLANDS,3 ROOM,15,MARSILING LANE,07 TO 09,65.0,Improved,1976,265000.0,699.6535,378.7589142339744
2016-01,WOODLANDS,3 ROOM,13,MARSILING LANE,07 TO 09,76.0,Improved,1976,268000.0,818.0563999999999,327.60577388062734
2016-01,WOODLANDS,3 ROOM,13,MARSILING LANE,10 TO 12,76.0,Improved,1976,288000.0,818.0563999999999,352.05396596127116
2016-01,WOODLANDS,4 ROOM,7,MARSILING DR,10 TO 12,88.0,Improved,1976,285000.0,947.2231999999999,300.87945481065077
2016-01,WOODLANDS,5 ROOM,9,MARSILING DR,01 TO 03,120.0,Standard,1976,345000.0,1291.668,267.09649848103385
2016-01,WOODLANDS,5 ROOM,13,MARSILING LANE,01 TO 03,152.0,Adjoined flat,1976,460000.0,1636.1127999999999,281.15420892740406
2016-02,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,07 TO 09,67.0,New Generation,1976,290000.0,721.1813,402.1180249682015
2016-02,BEDOK,3 ROOM,1,BEDOK STH AVE 1,04 TO 06,59.0,Improved,1976,290000.0,635.0701,456.6425029299915
2016-02,BEDOK,4 ROOM,5,BEDOK STH AVE 2,13 TO 15,82.0,Improved,1976,396000.0,882.6397999999999,448.6541395482053
2016-02,BUKIT MERAH,3 ROOM,63,TELOK BLANGAH HTS,04 TO 06,88.0,New Generation,1976,440000.0,947.2231999999999,464.51564953223277
2016-02,BUKIT MERAH,4 ROOM,27,TELOK BLANGAH WAY,07 TO 09,82.0,Improved,1976,423000.0,882.6397999999999,479.2441945174011
2016-02,BUKIT MERAH,5 ROOM,49,TELOK BLANGAH DR,07 TO 09,123.0,Standard,1976,705000.0,1323.9596999999999,532.493549463779
2016-02,MARINE PARADE,4 ROOM,61,MARINE DR,13 TO 15,87.0,Improved,1976,568000.0,936.4593,606.539974561628
2016-02,MARINE PARADE,4 ROOM,63,MARINE DR,04 TO 06,87.0,Improved,1976,602000.0,936.4593,642.8469448698945
2016-02,QUEENSTOWN,3 ROOM,5,GHIM MOH RD,13 TO 15,65.0,Improved,1976,380000.0,699.6535,543.1259902223029
2016-02,TOA PAYOH,4 ROOM,228,LOR 8 TOA PAYOH,07 TO 09,82.0,Improved,1976,365000.0,882.6397999999999,413.5322245835731
2016-02,TOA PAYOH,4 ROOM,222,LOR 8 TOA PAYOH,13 TO 15,82.0,Improved,1976,376000.0,882.6397999999999,425.99483957102325
2016-02,TOA PAYOH,4 ROOM,226,LOR 8 TOA PAYOH,13 TO 15,82.0,Improved,1976,403000.0,882.6397999999999,456.58489454021907
2016-02,TOA PAYOH,5 ROOM,229,LOR 8 TOA PAYOH,04 TO 06,117.0,Standard,1976,500000.0,1259.3763,397.021922677122
2016-02,WOODLANDS,3 ROOM,13,MARSILING LANE,04 TO 06,65.0,Improved,1976,260000.0,699.6535,371.6125196257862
2016-02,WOODLANDS,4 ROOM,8,MARSILING DR,04 TO 06,88.0,Improved,1976,285000.0,947.2231999999999,300.87945481065077
2016-03,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,10 TO 12,67.0,New Generation,1976,308888.0,721.1813,428.3083879185442
2016-03,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1976,312500.0,721.1813,433.31683725021713
2016-03,ANG MO KIO,3 ROOM,208,ANG MO KIO AVE 1,04 TO 06,73.0,New Generation,1976,320000.0,785.7647,407.2465968501767
2016-03,ANG MO KIO,3 ROOM,214,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1976,320000.0,721.1813,443.71644134422235
2016-03,BEDOK,3 ROOM,4,BEDOK STH AVE 1,10 TO 12,65.0,Improved,1976,313000.0,699.6535,447.3643024725811
2016-03,BEDOK,3 ROOM,2,BEDOK STH AVE 1,10 TO 12,65.0,Improved,1976,315000.0,699.6535,450.22286031585634
2016-03,BEDOK,5 ROOM,20,BEDOK STH RD,22 TO 24,117.0,Standard,1976,665000.0,1259.3763,528.0391571605724
2016-03,BUKIT MERAH,3 ROOM,44,TELOK BLANGAH DR,04 TO 06,65.0,Improved,1976,325000.0,699.6535,464.5156495322327
2016-03,BUKIT MERAH,3 ROOM,44,TELOK BLANGAH DR,07 TO 09,65.0,Improved,1976,340000.0,699.6535,485.95483335679734
2016-03,BUKIT MERAH,4 ROOM,40,TELOK BLANGAH RISE,04 TO 06,82.0,Improved,1976,436000.0,882.6397999999999,493.9727395025695
2016-03,BUKIT MERAH,4 ROOM,56,TELOK BLANGAH HTS,01 TO 03,91.0,New Generation,1976,528000.0,979.5149,539.0423361604811
2016-03,BUKIT MERAH,4 ROOM,129,KIM TIAN RD,10 TO 12,88.0,Improved,1976,568000.0,947.2231999999999,599.6474748507005
2016-03,BUKIT MERAH,5 ROOM,39,TELOK BLANGAH RISE,13 TO 15,117.0,Standard,1976,650000.0,1259.3763,516.1284994802586
2016-03,BUKIT MERAH,5 ROOM,49,TELOK BLANGAH DR,13 TO 15,123.0,Standard,1976,780000.0,1323.9596999999999,589.1417994067342
2016-03,GEYLANG,3 ROOM,9,HAIG RD,01 TO 03,59.0,Improved,1976,285000.0,635.0701,448.76935632775024
2016-03,GEYLANG,3 ROOM,9,HAIG RD,01 TO 03,59.0,Improved,1976,290000.0,635.0701,456.6425029299915
2016-03,GEYLANG,3 ROOM,9,HAIG RD,04 TO 06,59.0,Improved,1976,320000.0,635.0701,503.88138254343886
2016-03,JURONG WEST,3 ROOM,209,BOON LAY PL,10 TO 12,65.0,Improved,1976,228000.0,699.6535,325.87559413338175
2016-03,JURONG WEST,3 ROOM,208,BOON LAY PL,13 TO 15,65.0,Improved,1976,250000.0,699.6535,357.3197304094098
2016-03,JURONG WEST,3 ROOM,211,BOON LAY PL,07 TO 09,65.0,Improved,1976,250000.0,699.6535,357.3197304094098
2016-03,JURONG WEST,3 ROOM,211,BOON LAY PL,16 TO 18,65.0,Improved,1976,278000.0,699.6535,397.3395402152637
2016-03,MARINE PARADE,3 ROOM,65,MARINE DR,04 TO 06,65.0,Improved,1976,385000.0,699.6535,550.2723848304911
2016-03,MARINE PARADE,4 ROOM,63,MARINE DR,04 TO 06,87.0,Improved,1976,500000.0,936.4593,533.9260339450951
2016-03,MARINE PARADE,4 ROOM,76,MARINE DR,04 TO 06,82.0,Improved,1976,560000.0,882.6397999999999,634.4603993610984
2016-03,MARINE PARADE,4 ROOM,63,MARINE DR,10 TO 12,87.0,Improved,1976,568000.0,936.4593,606.539974561628
2016-03,QUEENSTOWN,3 ROOM,3,GHIM MOH RD,13 TO 15,65.0,Improved,1976,378000.0,699.6535,540.2674323790276
2016-03,QUEENSTOWN,3 ROOM,21,DOVER CRES,10 TO 12,73.0,Improved,1976,390000.0,785.7647,496.33178991115284
2016-03,QUEENSTOWN,3 ROOM,6,GHIM MOH RD,10 TO 12,76.0,Improved,1976,440000.0,818.0563999999999,537.8602257741643
2016-03,TOA PAYOH,3 ROOM,231,LOR 8 TOA PAYOH,07 TO 09,65.0,Improved,1976,272000.0,699.6535,388.76386668543785
2016-03,TOA PAYOH,3 ROOM,235,LOR 8 TOA PAYOH,10 TO 12,65.0,Improved,1976,280000.0,699.6535,400.19809805853896
2016-03,TOA PAYOH,3 ROOM,235,LOR 8 TOA PAYOH,07 TO 09,65.0,Improved,1976,318000.0,699.6535,454.51069708076926
2016-03,TOA PAYOH,4 ROOM,222,LOR 8 TOA PAYOH,04 TO 06,82.0,Improved,1976,365000.0,882.6397999999999,413.5322245835731
2016-03,TOA PAYOH,4 ROOM,222,LOR 8 TOA PAYOH,10 TO 12,82.0,Improved,1976,368800.0,882.6397999999999,417.8374915792377
2016-03,WOODLANDS,3 ROOM,12,MARSILING LANE,10 TO 12,76.0,Improved,1976,267000.0,818.0563999999999,326.38336427659516
