Tranc_YearMonth,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,storey_midpoint,address,Tranc_Year,Tranc_Month,flat_type_model
2018-09,JURONG WEST,4 ROOM,474,JURONG WEST ST 41,07 TO 09,102.0,Model A,1984,365000.0,8,"474, JURONG WEST ST 41",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,655B,JURONG WEST ST 61,04 TO 06,85.0,Model A2,2002,366000.0,5,"655B, JURONG WEST ST 61",2018,9,4 ROOM Model A2
2018-09,JURONG WEST,4 ROOM,466,JURONG WEST ST 41,07 TO 09,92.0,New Generation,1985,366000.0,8,"466, JURONG WEST ST 41",2018,9,4 ROOM New Generation
2018-09,JURONG WEST,4 ROOM,707,JURONG WEST ST 71,13 TO 15,112.0,Model A,1995,368000.0,14,"707, JURONG WEST ST 71",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,657A,JURONG WEST ST 65,07 TO 09,91.0,Model A,2002,370000.0,8,"657A, JURONG WEST ST 65",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,673B,JURONG WEST ST 65,01 TO 03,91.0,Model A,2002,370000.0,2,"673B, JURONG WEST ST 65",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,361,YUNG AN RD,04 TO 06,108.0,Model A,1995,370000.0,5,"361, YUNG AN RD",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,679C,JURONG WEST CTRL 1,04 TO 06,95.0,Premium Apartment,2000,375000.0,5,"679C, JURONG WEST CTRL 1",2018,9,4 ROOM Premium Apartment
2018-09,JURONG WEST,4 ROOM,668B,JURONG WEST ST 64,04 TO 06,85.0,Model A2,2000,376000.0,5,"668B, JURONG WEST ST 64",2018,9,4 ROOM Model A2
2018-09,JURONG WEST,4 ROOM,685A,JURONG WEST ST 64,01 TO 03,94.0,Premium Apartment,2000,390000.0,2,"685A, JURONG WEST ST 64",2018,9,4 ROOM Premium Apartment
2018-09,JURONG WEST,4 ROOM,181A,BOON LAY DR,10 TO 12,93.0,Model A,2014,393000.0,11,"181A, BOON LAY DR",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,601,JURONG WEST ST 62,04 TO 06,94.0,Premium Apartment,2001,395000.0,5,"601, JURONG WEST ST 62",2018,9,4 ROOM Premium Apartment
2018-09,JURONG WEST,4 ROOM,181A,BOON LAY DR,04 TO 06,93.0,Model A,2014,396000.0,5,"181A, BOON LAY DR",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,663B,JURONG WEST ST 65,07 TO 09,91.0,Model A,2000,400000.0,8,"663B, JURONG WEST ST 65",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,183A,BOON LAY AVE,04 TO 06,92.0,Model A,2015,403000.0,5,"183A, BOON LAY AVE",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,259,BOON LAY DR,04 TO 06,113.0,Model A,1995,403000.0,5,"259, BOON LAY DR",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,183D,BOON LAY AVE,10 TO 12,92.0,Model A,2015,415000.0,11,"183D, BOON LAY AVE",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,621,JURONG WEST ST 65,07 TO 09,90.0,Model A2,2000,415000.0,8,"621, JURONG WEST ST 65",2018,9,4 ROOM Model A2
2018-09,JURONG WEST,4 ROOM,181A,BOON LAY DR,10 TO 12,93.0,Model A,2014,420000.0,11,"181A, BOON LAY DR",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,685B,JURONG WEST ST 64,04 TO 06,94.0,Premium Apartment,2000,422000.0,5,"685B, JURONG WEST ST 64",2018,9,4 ROOM Premium Apartment
2018-09,JURONG WEST,4 ROOM,337B,TAH CHING RD,10 TO 12,94.0,Model A,2010,422000.0,11,"337B, TAH CHING RD",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,511,JURONG WEST ST 52,10 TO 12,103.0,Model A,1984,425000.0,11,"511, JURONG WEST ST 52",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,661C,JURONG WEST ST 64,13 TO 15,91.0,Model A,2001,426000.0,14,"661C, JURONG WEST ST 64",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,679C,JURONG WEST CTRL 1,04 TO 06,97.0,Premium Apartment,2000,430000.0,5,"679C, JURONG WEST CTRL 1",2018,9,4 ROOM Premium Apartment
2018-09,JURONG WEST,4 ROOM,660D,JURONG WEST ST 64,13 TO 15,91.0,Model A,2001,435000.0,14,"660D, JURONG WEST ST 64",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,183A,BOON LAY AVE,13 TO 15,92.0,Model A,2015,438000.0,14,"183A, BOON LAY AVE",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,518,JURONG WEST ST 52,07 TO 09,107.0,Model A,1984,440000.0,8,"518, JURONG WEST ST 52",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,337C,TAH CHING RD,16 TO 18,94.0,Model A,2010,460000.0,17,"337C, TAH CHING RD",2018,9,4 ROOM Model A
2018-09,JURONG WEST,4 ROOM,686A,JURONG WEST CTRL 1,16 TO 18,94.0,Premium Apartment,2000,465000.0,17,"686A, JURONG WEST CTRL 1",2018,9,4 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,272D,JURONG WEST ST 24,10 TO 12,112.0,Premium Apartment,2003,360000.0,11,"272D, JURONG WEST ST 24",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,275A,JURONG WEST ST 25,04 TO 06,111.0,Improved,2002,360000.0,5,"275A, JURONG WEST ST 25",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,849,JURONG WEST ST 81,04 TO 06,126.0,Improved,1996,360000.0,5,"849, JURONG WEST ST 81",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,273A,JURONG WEST AVE 3,04 TO 06,111.0,Improved,2001,360800.0,5,"273A, JURONG WEST AVE 3",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,275A,JURONG WEST ST 25,04 TO 06,111.0,Improved,2002,365000.0,5,"275A, JURONG WEST ST 25",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,275B,JURONG WEST ST 25,04 TO 06,111.0,Improved,2002,365000.0,5,"275B, JURONG WEST ST 25",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,273A,JURONG WEST AVE 3,13 TO 15,111.0,Improved,2001,368000.0,14,"273A, JURONG WEST AVE 3",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,273C,JURONG WEST AVE 3,13 TO 15,111.0,Improved,2001,375000.0,14,"273C, JURONG WEST AVE 3",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,272D,JURONG WEST ST 24,10 TO 12,112.0,Premium Apartment,2003,381800.0,11,"272D, JURONG WEST ST 24",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,838,JURONG WEST ST 81,10 TO 12,122.0,Improved,1989,382000.0,11,"838, JURONG WEST ST 81",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,273B,JURONG WEST AVE 3,13 TO 15,111.0,Improved,2001,385000.0,14,"273B, JURONG WEST AVE 3",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,852,JURONG WEST ST 81,13 TO 15,125.0,Improved,1996,385000.0,14,"852, JURONG WEST ST 81",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,944,JURONG WEST ST 91,07 TO 09,132.0,Improved,1989,392500.0,8,"944, JURONG WEST ST 91",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,678C,JURONG WEST ST 64,01 TO 03,110.0,Premium Apartment,2008,395000.0,2,"678C, JURONG WEST ST 64",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,667C,JURONG WEST ST 65,01 TO 03,110.0,Improved,2000,395000.0,2,"667C, JURONG WEST ST 65",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,268A,BOON LAY DR,13 TO 15,110.0,Improved,2002,408000.0,14,"268A, BOON LAY DR",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,656B,JURONG WEST ST 61,01 TO 03,111.0,Improved,2001,411000.0,2,"656B, JURONG WEST ST 61",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,659B,JURONG WEST ST 65,01 TO 03,110.0,Improved,2001,412000.0,2,"659B, JURONG WEST ST 65",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,678D,JURONG WEST ST 64,07 TO 09,110.0,Premium Apartment,2008,420000.0,8,"678D, JURONG WEST ST 64",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,622,JURONG WEST ST 61,10 TO 12,110.0,Improved,2001,425000.0,11,"622, JURONG WEST ST 61",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,267,BOON LAY DR,10 TO 12,121.0,Improved,1998,430000.0,11,"267, BOON LAY DR",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,404,JURONG WEST ST 42,04 TO 06,133.0,Model A,1984,430000.0,5,"404, JURONG WEST ST 42",2018,9,5 ROOM Model A
2018-09,JURONG WEST,5 ROOM,676B,JURONG WEST ST 64,04 TO 06,110.0,Premium Apartment,2008,430000.0,5,"676B, JURONG WEST ST 64",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,675A,JURONG WEST ST 64,04 TO 06,110.0,Premium Apartment,2008,438000.0,5,"675A, JURONG WEST ST 64",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,987D,JURONG WEST ST 93,04 TO 06,114.0,Premium Apartment,2006,448000.0,5,"987D, JURONG WEST ST 93",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,624,JURONG WEST ST 61,10 TO 12,110.0,Improved,2001,453000.0,11,"624, JURONG WEST ST 61",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,988A,JURONG WEST ST 93,04 TO 06,110.0,Premium Apartment,2008,455000.0,5,"988A, JURONG WEST ST 93",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,989B,JURONG WEST ST 93,07 TO 09,114.0,Premium Apartment,2008,461000.0,8,"989B, JURONG WEST ST 93",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,988A,JURONG WEST ST 93,07 TO 09,110.0,Premium Apartment,2008,463000.0,8,"988A, JURONG WEST ST 93",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,654B,JURONG WEST ST 61,07 TO 09,110.0,Improved,2002,466000.0,8,"654B, JURONG WEST ST 61",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,987B,JURONG WEST ST 93,07 TO 09,110.0,Premium Apartment,2008,468000.0,8,"987B, JURONG WEST ST 93",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,989A,JURONG WEST ST 93,10 TO 12,110.0,Premium Apartment,2008,472000.0,11,"989A, JURONG WEST ST 93",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,658C,JURONG WEST ST 65,13 TO 15,112.0,Improved,2001,480000.0,14,"658C, JURONG WEST ST 65",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,612,JURONG WEST ST 65,04 TO 06,115.0,Premium Apartment,2001,482888.0,5,"612, JURONG WEST ST 65",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,327,TAH CHING RD,13 TO 15,122.0,Improved,1997,492000.0,14,"327, TAH CHING RD",2018,9,5 ROOM Improved
2018-09,JURONG WEST,5 ROOM,987A,JURONG WEST ST 93,16 TO 18,112.0,Premium Apartment,2008,498000.0,17,"987A, JURONG WEST ST 93",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,689,JURONG WEST CTRL 1,07 TO 09,118.0,Premium Apartment,1998,535000.0,8,"689, JURONG WEST CTRL 1",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,5 ROOM,679B,JURONG WEST CTRL 1,10 TO 12,115.0,Premium Apartment,2000,538000.0,11,"679B, JURONG WEST CTRL 1",2018,9,5 ROOM Premium Apartment
2018-09,JURONG WEST,EXECUTIVE,274C,JURONG WEST ST 25,04 TO 06,126.0,Apartment,2002,420000.0,5,"274C, JURONG WEST ST 25",2018,9,EXECUTIVE Apartment
2018-09,JURONG WEST,EXECUTIVE,274B,JURONG WEST ST 25,10 TO 12,126.0,Apartment,2002,430888.0,11,"274B, JURONG WEST ST 25",2018,9,EXECUTIVE Apartment
2018-09,JURONG WEST,EXECUTIVE,709,JURONG WEST ST 71,04 TO 06,143.0,Apartment,1993,478000.0,5,"709, JURONG WEST ST 71",2018,9,EXECUTIVE Apartment
2018-09,JURONG WEST,EXECUTIVE,828,JURONG WEST ST 81,04 TO 06,146.0,Apartment,1993,480000.0,5,"828, JURONG WEST ST 81",2018,9,EXECUTIVE Apartment
2018-09,JURONG WEST,EXECUTIVE,548,JURONG WEST ST 42,10 TO 12,148.0,Maisonette,1985,505000.0,11,"548, JURONG WEST ST 42",2018,9,EXECUTIVE Maisonette
2018-09,JURONG WEST,EXECUTIVE,630,JURONG WEST ST 65,04 TO 06,130.0,Apartment,2001,510000.0,5,"630, JURONG WEST ST 65",2018,9,EXECUTIVE Apartment
2018-09,JURONG WEST,EXECUTIVE,410,JURONG WEST ST 42,04 TO 06,150.0,Maisonette,1985,515000.0,5,"410, JURONG WEST ST 42",2018,9,EXECUTIVE Maisonette
2018-09,JURONG WEST,EXECUTIVE,669D,JURONG WEST ST 64,01 TO 03,130.0,Apartment,2000,515000.0,2,"669D, JURONG WEST ST 64",2018,9,EXECUTIVE Apartment
2018-09,JURONG WEST,EXECUTIVE,760,JURONG WEST ST 74,04 TO 06,144.0,Apartment,1995,520000.0,5,"760, JURONG WEST ST 74",2018,9,EXECUTIVE Apartment
2018-09,JURONG WEST,EXECUTIVE,669C,JURONG WEST ST 64,10 TO 12,130.0,Apartment,2000,535000.0,11,"669C, JURONG WEST ST 64",2018,9,EXECUTIVE Apartment
2018-09,JURONG WEST,EXECUTIVE,680A,JURONG WEST CTRL 1,13 TO 15,134.0,Premium Apartment,2000,545000.0,14,"680A, JURONG WEST CTRL 1",2018,9,EXECUTIVE Premium Apartment
2018-09,JURONG WEST,EXECUTIVE,656A,JURONG WEST ST 61,13 TO 15,132.0,Apartment,2002,555000.0,14,"656A, JURONG WEST ST 61",2018,9,EXECUTIVE Apartment
2018-09,JURONG WEST,EXECUTIVE,115,HO CHING RD,04 TO 06,140.0,Apartment,1999,557500.0,5,"115, HO CHING RD",2018,9,EXECUTIVE Apartment
2018-09,JURONG WEST,EXECUTIVE,627,JURONG WEST ST 65,10 TO 12,130.0,Apartment,2001,565000.0,11,"627, JURONG WEST ST 65",2018,9,EXECUTIVE Apartment
2018-09,JURONG WEST,EXECUTIVE,558,JURONG WEST ST 42,10 TO 12,150.0,Maisonette,1985,615888.0,11,"558, JURONG WEST ST 42",2018,9,EXECUTIVE Maisonette
2018-09,JURONG WEST,EXECUTIVE,666A,JURONG WEST ST 65,07 TO 09,130.0,Apartment,2000,620000.0,8,"666A, JURONG WEST ST 65",2018,9,EXECUTIVE Apartment
2018-09,JURONG WEST,EXECUTIVE,665A,JURONG WEST ST 64,07 TO 09,130.0,Apartment,2000,625000.0,8,"665A, JURONG WEST ST 64",2018,9,EXECUTIVE Apartment
2018-09,KALLANG/WHAMPOA,3 ROOM,45,BENDEMEER RD,01 TO 03,66.0,Improved,1972,200000.0,2,"45, BENDEMEER RD",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,04 TO 06,65.0,Improved,1974,210000.0,5,"85, WHAMPOA DR",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,77,LOR LIMAU,07 TO 09,59.0,Improved,1973,218000.0,8,"77, LOR LIMAU",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,32,JLN BAHAGIA,01 TO 03,53.0,Standard,1971,220000.0,2,"32, JLN BAHAGIA",2018,9,3 ROOM Standard
2018-09,KALLANG/WHAMPOA,3 ROOM,28,JLN BAHAGIA,07 TO 09,56.0,Standard,1971,223000.0,8,"28, JLN BAHAGIA",2018,9,3 ROOM Standard
2018-09,KALLANG/WHAMPOA,3 ROOM,35,JLN BAHAGIA,10 TO 12,56.0,Standard,1971,225000.0,11,"35, JLN BAHAGIA",2018,9,3 ROOM Standard
2018-09,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,260000.0,8,"57, GEYLANG BAHRU",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,77,LOR LIMAU,13 TO 15,59.0,Improved,1973,263888.0,14,"77, LOR LIMAU",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,265000.0,8,"57, GEYLANG BAHRU",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,07 TO 09,66.0,Improved,1974,278000.0,8,"82, WHAMPOA DR",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,04 TO 06,66.0,Improved,1974,300000.0,5,"86, WHAMPOA DR",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,65,KALLANG BAHRU,07 TO 09,65.0,Improved,1981,305000.0,8,"65, KALLANG BAHRU",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,65,KALLANG BAHRU,13 TO 15,65.0,Improved,1981,308000.0,14,"65, KALLANG BAHRU",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,10 TO 12,65.0,Improved,1974,310000.0,11,"63, KALLANG BAHRU",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,74,WHAMPOA DR,07 TO 09,75.0,Improved,1981,310000.0,8,"74, WHAMPOA DR",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,34,WHAMPOA WEST,10 TO 12,68.0,Improved,1972,310000.0,11,"34, WHAMPOA WEST",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,34,WHAMPOA WEST,10 TO 12,68.0,Improved,1972,316000.0,11,"34, WHAMPOA WEST",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,34,WHAMPOA WEST,10 TO 12,68.0,Improved,1972,336000.0,11,"34, WHAMPOA WEST",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,16 TO 18,76.0,Improved,1974,350000.0,17,"68, GEYLANG BAHRU",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,123,MCNAIR RD,01 TO 03,64.0,Simplified,1987,356000.0,2,"123, MCNAIR RD",2018,9,3 ROOM Simplified
2018-09,KALLANG/WHAMPOA,3 ROOM,463,CRAWFORD LANE,10 TO 12,60.0,Improved,1982,357000.0,11,"463, CRAWFORD LANE",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,65,KALLANG BAHRU,10 TO 12,75.0,Improved,1981,403000.0,11,"65, KALLANG BAHRU",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,15,FARRER PK RD,13 TO 15,62.0,Model A,2004,488000.0,14,"15, FARRER PK RD",2018,9,3 ROOM Model A
2018-09,KALLANG/WHAMPOA,3 ROOM,41,JLN BAHAGIA,01 TO 03,237.0,Terrace,1972,1185000.0,2,"41, JLN BAHAGIA",2018,9,3 ROOM Terrace
2018-09,KALLANG/WHAMPOA,4 ROOM,101,WHAMPOA DR,16 TO 18,91.0,Improved,1974,390000.0,17,"101, WHAMPOA DR",2018,9,4 ROOM Improved
2018-09,KALLANG/WHAMPOA,4 ROOM,94,WHAMPOA DR,07 TO 09,91.0,Improved,1974,398000.0,8,"94, WHAMPOA DR",2018,9,4 ROOM Improved
2018-09,KALLANG/WHAMPOA,4 ROOM,43,CAMBRIDGE RD,04 TO 06,91.0,New Generation,1982,435000.0,5,"43, CAMBRIDGE RD",2018,9,4 ROOM New Generation
2018-09,KALLANG/WHAMPOA,4 ROOM,108,MCNAIR RD,01 TO 03,89.0,Simplified,1987,450000.0,2,"108, MCNAIR RD",2018,9,4 ROOM Simplified
2018-09,KALLANG/WHAMPOA,4 ROOM,18,JLN TENTERAM,04 TO 06,85.0,Model A,2004,455000.0,5,"18, JLN TENTERAM",2018,9,4 ROOM Model A
2018-09,KALLANG/WHAMPOA,4 ROOM,49,DORSET RD,13 TO 15,102.0,New Generation,1979,495000.0,14,"49, DORSET RD",2018,9,4 ROOM New Generation
2018-09,KALLANG/WHAMPOA,4 ROOM,38D,BENDEMEER RD,01 TO 03,89.0,Model A,2012,555000.0,2,"38D, BENDEMEER RD",2018,9,4 ROOM Model A
2018-09,KALLANG/WHAMPOA,4 ROOM,105,TOWNER RD,01 TO 03,105.0,Model A,1984,568000.0,2,"105, TOWNER RD",2018,9,4 ROOM Model A
2018-09,KALLANG/WHAMPOA,4 ROOM,3A,UPP BOON KENG RD,01 TO 03,90.0,Model A,2006,575000.0,2,"3A, UPP BOON KENG RD",2018,9,4 ROOM Model A
2018-09,KALLANG/WHAMPOA,4 ROOM,683,TESSENSOHN RD,04 TO 06,103.0,Model A,1986,580000.0,5,"683, TESSENSOHN RD",2018,9,4 ROOM Model A
2018-09,KALLANG/WHAMPOA,4 ROOM,3D,UPP BOON KENG RD,01 TO 03,90.0,Model A,2006,600000.0,2,"3D, UPP BOON KENG RD",2018,9,4 ROOM Model A
2018-09,KALLANG/WHAMPOA,4 ROOM,108C,MCNAIR RD,04 TO 06,95.0,Model A,2005,680000.0,5,"108C, MCNAIR RD",2018,9,4 ROOM Model A
2018-09,KALLANG/WHAMPOA,4 ROOM,108B,MCNAIR RD,25 TO 27,95.0,Model A,2004,690000.0,26,"108B, MCNAIR RD",2018,9,4 ROOM Model A
2018-09,KALLANG/WHAMPOA,5 ROOM,115,WHAMPOA RD,01 TO 03,132.0,Model A,1994,612000.0,2,"115, WHAMPOA RD",2018,9,5 ROOM Model A
2018-09,KALLANG/WHAMPOA,5 ROOM,103,JLN RAJAH,01 TO 03,135.0,Model A,1984,645000.0,2,"103, JLN RAJAH",2018,9,5 ROOM Model A
2018-09,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,19 TO 21,107.0,DBSS,2011,968888.0,20,"7, BOON KENG RD",2018,9,5 ROOM DBSS
2018-09,KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,37 TO 39,107.0,DBSS,2011,970000.0,38,"8, BOON KENG RD",2018,9,5 ROOM DBSS
2018-09,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,37 TO 39,109.0,DBSS,2011,1028000.0,38,"7, BOON KENG RD",2018,9,5 ROOM DBSS
2018-09,KALLANG/WHAMPOA,3 ROOM,2,ST. GEORGE'S RD,13 TO 15,59.0,Improved,1976,260000.0,14,"2, ST. GEORGE'S RD",2018,9,3 ROOM Improved
2018-09,KALLANG/WHAMPOA,3 ROOM,20,ST. GEORGE'S RD,01 TO 03,67.0,New Generation,1984,290000.0,2,"20, ST. GEORGE'S RD",2018,9,3 ROOM New Generation
2018-09,KALLANG/WHAMPOA,3 ROOM,20,ST. GEORGE'S RD,04 TO 06,67.0,New Generation,1984,340000.0,5,"20, ST. GEORGE'S RD",2018,9,3 ROOM New Generation
2018-09,KALLANG/WHAMPOA,3 ROOM,8,ST. GEORGE'S LANE,04 TO 06,68.0,New Generation,1982,340000.0,5,"8, ST. GEORGE'S LANE",2018,9,3 ROOM New Generation
2018-09,KALLANG/WHAMPOA,4 ROOM,1,ST. GEORGE'S RD,07 TO 09,82.0,Improved,1976,435000.0,8,"1, ST. GEORGE'S RD",2018,9,4 ROOM Improved
2018-09,MARINE PARADE,3 ROOM,6,MARINE TER,01 TO 03,65.0,Improved,1975,355000.0,2,"6, MARINE TER",2018,9,3 ROOM Improved
2018-09,MARINE PARADE,3 ROOM,32,MARINE CRES,10 TO 12,65.0,Improved,1975,380000.0,11,"32, MARINE CRES",2018,9,3 ROOM Improved
2018-09,MARINE PARADE,3 ROOM,46,MARINE CRES,10 TO 12,76.0,Improved,1975,435000.0,11,"46, MARINE CRES",2018,9,3 ROOM Improved
2018-09,MARINE PARADE,3 ROOM,32,MARINE CRES,10 TO 12,76.0,Improved,1975,475000.0,11,"32, MARINE CRES",2018,9,3 ROOM Improved
2018-09,MARINE PARADE,3 ROOM,33,MARINE CRES,16 TO 18,76.0,Improved,1975,502000.0,17,"33, MARINE CRES",2018,9,3 ROOM Improved
2018-09,MARINE PARADE,4 ROOM,20,MARINE TER,04 TO 06,88.0,Improved,1975,485000.0,5,"20, MARINE TER",2018,9,4 ROOM Improved
2018-09,MARINE PARADE,4 ROOM,54,MARINE TER,13 TO 15,88.0,Improved,1975,506000.0,14,"54, MARINE TER",2018,9,4 ROOM Improved
2018-09,MARINE PARADE,5 ROOM,2,MARINE TER,01 TO 03,117.0,Standard,1975,650000.0,2,"2, MARINE TER",2018,9,5 ROOM Standard
2018-09,MARINE PARADE,5 ROOM,14,MARINE TER,22 TO 24,120.0,Standard,1975,810000.0,23,"14, MARINE TER",2018,9,5 ROOM Standard
2018-09,MARINE PARADE,5 ROOM,1,MARINE TER,13 TO 15,121.0,Standard,1975,820000.0,14,"1, MARINE TER",2018,9,5 ROOM Standard
2018-09,MARINE PARADE,5 ROOM,79,MARINE DR,13 TO 15,122.0,Standard,1977,890000.0,14,"79, MARINE DR",2018,9,5 ROOM Standard
2018-09,MARINE PARADE,5 ROOM,73,MARINE DR,22 TO 24,117.0,Standard,1977,920000.0,23,"73, MARINE DR",2018,9,5 ROOM Standard
2018-09,MARINE PARADE,5 ROOM,79,MARINE DR,25 TO 27,120.0,Standard,1977,940888.0,26,"79, MARINE DR",2018,9,5 ROOM Standard
2018-09,PASIR RIS,4 ROOM,558,PASIR RIS ST 51,01 TO 03,104.0,Model A,1993,355000.0,2,"558, PASIR RIS ST 51",2018,9,4 ROOM Model A
2018-09,PASIR RIS,4 ROOM,124,PASIR RIS ST 11,10 TO 12,103.0,Model A,1989,370000.0,11,"124, PASIR RIS ST 11",2018,9,4 ROOM Model A
2018-09,PASIR RIS,4 ROOM,772,PASIR RIS ST 71,04 TO 06,105.0,Model A,1996,376000.0,5,"772, PASIR RIS ST 71",2018,9,4 ROOM Model A
2018-09,PASIR RIS,4 ROOM,737,PASIR RIS DR 10,07 TO 09,104.0,Model A,1996,383000.0,8,"737, PASIR RIS DR 10",2018,9,4 ROOM Model A
2018-09,PASIR RIS,4 ROOM,150,PASIR RIS ST 13,01 TO 03,108.0,Model A,1995,388000.0,2,"150, PASIR RIS ST 13",2018,9,4 ROOM Model A
2018-09,PASIR RIS,4 ROOM,147,PASIR RIS ST 13,07 TO 09,105.0,Model A,1995,390000.0,8,"147, PASIR RIS ST 13",2018,9,4 ROOM Model A
2018-09,PASIR RIS,4 ROOM,769,PASIR RIS ST 71,07 TO 09,104.0,Model A,1996,390000.0,8,"769, PASIR RIS ST 71",2018,9,4 ROOM Model A
