Tranc_YearMonth,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,Tranc_Year
2015-02,GEYLANG,3 ROOM,61,CIRCUIT RD,04 TO 06,61.0,Standard,1969,278000.0,2015
2015-02,GEYLANG,3 ROOM,67,CIRCUIT RD,10 TO 12,61.0,Standard,1969,280000.0,2015
2015-03,GEYLANG,3 ROOM,70,CIRCUIT RD,01 TO 03,56.0,Standard,1969,248000.0,2015
2015-03,GEYLANG,3 ROOM,49,CIRCUIT RD,04 TO 06,56.0,Standard,1969,255000.0,2015
2015-03,GEYLANG,3 ROOM,47,CIRCUIT RD,07 TO 09,56.0,Standard,1969,274000.0,2015
2015-03,GEYLANG,3 ROOM,57,CIRCUIT RD,07 TO 09,56.0,Standard,1969,278000.0,2015
2015-03,GEYLANG,3 ROOM,59,CIRCUIT RD,07 TO 09,60.0,Standard,1969,290000.0,2015
2015-04,GEYLANG,3 ROOM,58,CIRCUIT RD,07 TO 09,56.0,Standard,1969,250000.0,2015
2015-04,GEYLANG,3 ROOM,57,CIRCUIT RD,04 TO 06,56.0,Standard,1969,255000.0,2015
2015-04,GEYLANG,3 ROOM,50,CIRCUIT RD,04 TO 06,56.0,Standard,1969,268000.0,2015
2015-05,GEYLANG,3 ROOM,50,CIRCUIT RD,01 TO 03,55.0,Standard,1969,240000.0,2015
2015-05,GEYLANG,3 ROOM,59,CIRCUIT RD,01 TO 03,60.0,Standard,1969,250000.0,2015
2015-05,GEYLANG,3 ROOM,49,CIRCUIT RD,04 TO 06,56.0,Standard,1969,263000.0,2015
2015-05,GEYLANG,3 ROOM,61,CIRCUIT RD,04 TO 06,61.0,Standard,1969,280000.0,2015
2015-06,GEYLANG,3 ROOM,49,CIRCUIT RD,10 TO 12,56.0,Standard,1969,256500.0,2015
2015-06,GEYLANG,3 ROOM,72,CIRCUIT RD,01 TO 03,56.0,Standard,1969,262500.0,2015
2015-06,GEYLANG,3 ROOM,61,CIRCUIT RD,01 TO 03,59.0,Standard,1969,265000.0,2015
2015-06,GEYLANG,3 ROOM,59,CIRCUIT RD,07 TO 09,60.0,Standard,1969,280000.0,2015
2015-06,GEYLANG,3 ROOM,61,CIRCUIT RD,07 TO 09,61.0,Standard,1969,284000.0,2015
2015-06,GEYLANG,3 ROOM,99,OLD AIRPORT RD,07 TO 09,56.0,Standard,1969,320000.0,2015
2015-06,GEYLANG,3 ROOM,99,OLD AIRPORT RD,07 TO 09,56.0,Standard,1969,325000.0,2015
2015-07,GEYLANG,3 ROOM,49,CIRCUIT RD,07 TO 09,56.0,Standard,1969,252500.0,2015
2015-07,GEYLANG,3 ROOM,48,CIRCUIT RD,04 TO 06,60.0,Standard,1969,267500.0,2015
2015-08,GEYLANG,2 ROOM,71,CIRCUIT RD,04 TO 06,42.0,Standard,1969,220000.0,2015
2015-08,GEYLANG,2 ROOM,70,CIRCUIT RD,01 TO 03,42.0,Standard,1969,225000.0,2015
2015-08,GEYLANG,3 ROOM,61,CIRCUIT RD,01 TO 03,59.0,Standard,1969,200000.0,2015
2015-08,GEYLANG,3 ROOM,61,CIRCUIT RD,01 TO 03,61.0,Standard,1969,250000.0,2015
2015-08,GEYLANG,3 ROOM,57,CIRCUIT RD,07 TO 09,56.0,Standard,1969,251000.0,2015
2015-08,GEYLANG,3 ROOM,50,CIRCUIT RD,07 TO 09,56.0,Standard,1969,265000.0,2015
2015-08,GEYLANG,3 ROOM,60,CIRCUIT RD,07 TO 09,56.0,Standard,1969,269000.0,2015
2015-08,GEYLANG,3 ROOM,61,CIRCUIT RD,07 TO 09,61.0,Standard,1969,278000.0,2015
2015-08,GEYLANG,3 ROOM,67,CIRCUIT RD,04 TO 06,61.0,Standard,1969,280000.0,2015
2015-08,GEYLANG,3 ROOM,97,JLN DUA,01 TO 03,56.0,Standard,1969,318000.0,2015
2015-08,GEYLANG,3 ROOM,93,JLN DUA,10 TO 12,62.0,Standard,1969,350000.0,2015
2015-09,GEYLANG,3 ROOM,69,CIRCUIT RD,01 TO 03,56.0,Standard,1969,238000.0,2015
2015-09,GEYLANG,3 ROOM,95,OLD AIRPORT RD,10 TO 12,56.0,Standard,1969,278000.0,2015
2015-09,GEYLANG,3 ROOM,99,OLD AIRPORT RD,07 TO 09,56.0,Standard,1969,320000.0,2015
2015-10,GEYLANG,2 ROOM,68,CIRCUIT RD,10 TO 12,42.0,Standard,1969,200000.0,2015
2015-10,GEYLANG,3 ROOM,69,CIRCUIT RD,04 TO 06,56.0,Standard,1969,241000.0,2015
2015-10,GEYLANG,3 ROOM,60,CIRCUIT RD,04 TO 06,56.0,Standard,1969,246000.0,2015
2015-10,GEYLANG,3 ROOM,57,CIRCUIT RD,04 TO 06,56.0,Standard,1969,258000.0,2015
2015-10,GEYLANG,3 ROOM,61,CIRCUIT RD,01 TO 03,61.0,Standard,1969,258000.0,2015
2015-10,GEYLANG,3 ROOM,48,CIRCUIT RD,01 TO 03,59.0,Standard,1969,267000.0,2015
2015-11,GEYLANG,2 ROOM,72,CIRCUIT RD,10 TO 12,42.0,Standard,1969,230000.0,2015
2015-11,GEYLANG,3 ROOM,60,CIRCUIT RD,07 TO 09,56.0,Standard,1969,268000.0,2015
2015-11,GEYLANG,3 ROOM,59,CIRCUIT RD,07 TO 09,60.0,Standard,1969,275000.0,2015
2015-11,GEYLANG,3 ROOM,95,OLD AIRPORT RD,01 TO 03,56.0,Standard,1969,288000.0,2015
2015-12,GEYLANG,3 ROOM,95,OLD AIRPORT RD,07 TO 09,56.0,Standard,1969,320000.0,2015
2016-01,GEYLANG,2 ROOM,72,CIRCUIT RD,10 TO 12,42.0,Standard,1969,202000.0,2016
2016-01,GEYLANG,3 ROOM,49,CIRCUIT RD,01 TO 03,56.0,Standard,1969,238000.0,2016
2016-01,GEYLANG,3 ROOM,48,CIRCUIT RD,04 TO 06,60.0,Standard,1969,250000.0,2016
2016-01,GEYLANG,3 ROOM,95,OLD AIRPORT RD,04 TO 06,56.0,Standard,1969,312000.0,2016
2016-02,GEYLANG,3 ROOM,49,CIRCUIT RD,01 TO 03,56.0,Standard,1969,245000.0,2016
2016-02,GEYLANG,3 ROOM,58,CIRCUIT RD,07 TO 09,56.0,Standard,1969,261000.0,2016
2016-02,GEYLANG,3 ROOM,70,CIRCUIT RD,01 TO 03,54.0,Standard,1969,270000.0,2016
2016-02,GEYLANG,3 ROOM,95,OLD AIRPORT RD,01 TO 03,53.0,Standard,1969,288000.0,2016
2016-03,GEYLANG,2 ROOM,70,CIRCUIT RD,01 TO 03,45.0,Standard,1969,230000.0,2016
2016-03,GEYLANG,3 ROOM,58,CIRCUIT RD,04 TO 06,56.0,Standard,1969,245000.0,2016
2016-03,GEYLANG,3 ROOM,61,CIRCUIT RD,01 TO 03,61.0,Standard,1969,255000.0,2016
2016-03,GEYLANG,3 ROOM,69,CIRCUIT RD,07 TO 09,56.0,Standard,1969,270000.0,2016
2016-03,GEYLANG,3 ROOM,99,OLD AIRPORT RD,10 TO 12,56.0,Standard,1969,318000.0,2016
2016-04,GEYLANG,2 ROOM,70,CIRCUIT RD,01 TO 03,42.0,Standard,1969,211000.0,2016
2016-04,GEYLANG,3 ROOM,57,CIRCUIT RD,10 TO 12,56.0,Standard,1969,268000.0,2016
2016-04,GEYLANG,3 ROOM,57,CIRCUIT RD,01 TO 03,55.0,Standard,1969,271000.0,2016
2016-04,GEYLANG,3 ROOM,97,JLN DUA,04 TO 06,56.0,Standard,1969,320000.0,2016
2016-05,GEYLANG,3 ROOM,49,CIRCUIT RD,04 TO 06,56.0,Standard,1969,250000.0,2016
2016-05,GEYLANG,3 ROOM,61,CIRCUIT RD,07 TO 09,61.0,Standard,1969,285000.0,2016
2016-05,GEYLANG,3 ROOM,67,CIRCUIT RD,07 TO 09,61.0,Standard,1969,290000.0,2016
2016-05,GEYLANG,3 ROOM,93,JLN DUA,01 TO 03,59.0,Standard,1969,310000.0,2016
2016-06,GEYLANG,3 ROOM,49,CIRCUIT RD,07 TO 09,56.0,Standard,1969,260000.0,2016
2016-06,GEYLANG,3 ROOM,59,CIRCUIT RD,10 TO 12,60.0,Standard,1969,270000.0,2016
2016-06,GEYLANG,3 ROOM,61,CIRCUIT RD,04 TO 06,61.0,Standard,1969,290000.0,2016
2016-07,GEYLANG,3 ROOM,47,CIRCUIT RD,01 TO 03,55.0,Standard,1969,253000.0,2016
2016-07,GEYLANG,3 ROOM,59,CIRCUIT RD,04 TO 06,60.0,Standard,1969,255000.0,2016
2016-08,GEYLANG,2 ROOM,70,CIRCUIT RD,01 TO 03,40.0,Standard,1969,220000.0,2016
2016-08,GEYLANG,3 ROOM,60,CIRCUIT RD,01 TO 03,56.0,Standard,1969,245000.0,2016
2016-08,GEYLANG,3 ROOM,70,CIRCUIT RD,01 TO 03,56.0,Standard,1969,258000.0,2016
2016-08,GEYLANG,3 ROOM,59,CIRCUIT RD,04 TO 06,60.0,Standard,1969,268000.0,2016
2016-08,GEYLANG,3 ROOM,69,CIRCUIT RD,04 TO 06,56.0,Standard,1969,281000.0,2016
2016-08,GEYLANG,3 ROOM,67,CIRCUIT RD,07 TO 09,61.0,Standard,1969,287000.0,2016
2016-08,GEYLANG,3 ROOM,61,CIRCUIT RD,04 TO 06,61.0,Standard,1969,300000.0,2016
2016-08,GEYLANG,3 ROOM,93,JLN DUA,04 TO 06,62.0,Standard,1969,340000.0,2016
2016-08,GEYLANG,4 ROOM,67,CIRCUIT RD,04 TO 06,122.0,Adjoined flat,1969,585000.0,2016
2016-09,GEYLANG,3 ROOM,68,CIRCUIT RD,07 TO 09,56.0,Standard,1969,245000.0,2016
2016-09,GEYLANG,3 ROOM,57,CIRCUIT RD,04 TO 06,56.0,Standard,1969,255000.0,2016
2016-09,GEYLANG,4 ROOM,50,CIRCUIT RD,04 TO 06,112.0,Adjoined flat,1969,450000.0,2016
2016-10,GEYLANG,3 ROOM,49,CIRCUIT RD,01 TO 03,56.0,Standard,1969,220000.0,2016
2016-10,GEYLANG,3 ROOM,57,CIRCUIT RD,04 TO 06,56.0,Standard,1969,265000.0,2016
2016-10,GEYLANG,3 ROOM,97,JLN DUA,07 TO 09,56.0,Standard,1969,320000.0,2016
2016-11,GEYLANG,3 ROOM,49,CIRCUIT RD,04 TO 06,56.0,Standard,1969,235000.0,2016
2016-11,GEYLANG,3 ROOM,59,CIRCUIT RD,04 TO 06,60.0,Standard,1969,258000.0,2016
2016-11,GEYLANG,3 ROOM,67,CIRCUIT RD,04 TO 06,61.0,Standard,1969,275000.0,2016
2016-11,GEYLANG,3 ROOM,97,JLN DUA,01 TO 03,53.0,Standard,1969,308000.0,2016
2016-12,GEYLANG,3 ROOM,47,CIRCUIT RD,10 TO 12,56.0,Standard,1969,255000.0,2016
2016-12,GEYLANG,3 ROOM,57,CIRCUIT RD,01 TO 03,56.0,Standard,1969,245000.0,2016
2016-12,GEYLANG,3 ROOM,97,JLN DUA,04 TO 06,56.0,Standard,1969,280000.0,2016
2017-01,GEYLANG,3 ROOM,47,CIRCUIT RD,01 TO 03,56.0,Standard,1969,238000.0,2017
2017-01,GEYLANG,3 ROOM,67,CIRCUIT RD,01 TO 03,61.0,Standard,1969,255000.0,2017
2017-01,GEYLANG,3 ROOM,49,CIRCUIT RD,01 TO 03,55.0,Standard,1969,269000.0,2017
2017-01,GEYLANG,3 ROOM,67,CIRCUIT RD,04 TO 06,61.0,Standard,1969,280000.0,2017
2017-01,GEYLANG,3 ROOM,95,OLD AIRPORT RD,07 TO 09,56.0,Standard,1969,330000.0,2017
2017-02,GEYLANG,2 ROOM,68,CIRCUIT RD,01 TO 03,45.0,Standard,1969,212000.0,2017
2017-02,GEYLANG,3 ROOM,49,CIRCUIT RD,01 TO 03,56.0,Standard,1969,235000.0,2017
2017-02,GEYLANG,3 ROOM,57,CIRCUIT RD,07 TO 09,56.0,Standard,1969,268000.0,2017
2017-03,GEYLANG,3 ROOM,57,CIRCUIT RD,07 TO 09,56.0,Standard,1969,235000.0,2017
2017-03,GEYLANG,3 ROOM,60,CIRCUIT RD,04 TO 06,56.0,Standard,1969,238000.0,2017
2017-03,GEYLANG,3 ROOM,47,CIRCUIT RD,04 TO 06,56.0,Standard,1969,245000.0,2017
2017-03,GEYLANG,3 ROOM,60,CIRCUIT RD,04 TO 06,56.0,Standard,1969,245000.0,2017
2017-03,GEYLANG,3 ROOM,48,CIRCUIT RD,01 TO 03,60.0,Standard,1969,250000.0,2017
2017-03,GEYLANG,3 ROOM,48,CIRCUIT RD,04 TO 06,60.0,Standard,1969,252000.0,2017
2017-03,GEYLANG,3 ROOM,67,CIRCUIT RD,01 TO 03,61.0,Standard,1969,260000.0,2017
2017-03,GEYLANG,3 ROOM,95,OLD AIRPORT RD,04 TO 06,56.0,Standard,1969,316000.0,2017
2017-03,GEYLANG,3 ROOM,95,OLD AIRPORT RD,04 TO 06,56.0,Standard,1969,320000.0,2017
2017-05,GEYLANG,3 ROOM,69,CIRCUIT RD,01 TO 03,56.0,Standard,1969,240000.0,2017
2017-05,GEYLANG,3 ROOM,47,CIRCUIT RD,04 TO 06,56.0,Standard,1969,245000.0,2017
2017-05,GEYLANG,3 ROOM,49,CIRCUIT RD,07 TO 09,56.0,Standard,1969,245000.0,2017
2017-05,GEYLANG,3 ROOM,47,CIRCUIT RD,01 TO 03,56.0,Standard,1969,250000.0,2017
2017-05,GEYLANG,3 ROOM,69,CIRCUIT RD,07 TO 09,56.0,Standard,1969,250000.0,2017
2017-05,GEYLANG,3 ROOM,60,CIRCUIT RD,07 TO 09,56.0,Standard,1969,258000.0,2017
2017-05,GEYLANG,3 ROOM,52,CIRCUIT RD,10 TO 12,56.0,Standard,1969,260000.0,2017
2017-05,GEYLANG,3 ROOM,67,CIRCUIT RD,01 TO 03,61.0,Standard,1969,268000.0,2017
2017-05,GEYLANG,3 ROOM,61,CIRCUIT RD,04 TO 06,61.0,Standard,1969,270000.0,2017
2017-05,GEYLANG,3 ROOM,57,CIRCUIT RD,04 TO 06,56.0,Standard,1969,280000.0,2017
2017-05,GEYLANG,4 ROOM,49,CIRCUIT RD,07 TO 09,112.0,Adjoined flat,1969,490000.0,2017
2017-06,GEYLANG,2 ROOM,71,CIRCUIT RD,07 TO 09,42.0,Standard,1969,215000.0,2017
2017-06,GEYLANG,3 ROOM,97,JLN DUA,04 TO 06,56.0,Standard,1969,230000.0,2017
2017-06,GEYLANG,3 ROOM,69,CIRCUIT RD,07 TO 09,56.0,Standard,1969,245000.0,2017
2017-06,GEYLANG,3 ROOM,49,CIRCUIT RD,04 TO 06,56.0,Standard,1969,253888.0,2017
2017-06,GEYLANG,3 ROOM,61,CIRCUIT RD,04 TO 06,61.0,Standard,1969,258000.0,2017
2017-07,GEYLANG,3 ROOM,47,CIRCUIT RD,07 TO 09,56.0,Standard,1969,245000.0,2017
2017-07,GEYLANG,3 ROOM,95,OLD AIRPORT RD,07 TO 09,56.0,Standard,1969,335000.0,2017
2017-08,GEYLANG,3 ROOM,67,CIRCUIT RD,04 TO 06,61.0,Standard,1969,215000.0,2017
2017-08,GEYLANG,3 ROOM,49,CIRCUIT RD,07 TO 09,56.0,Standard,1969,221888.0,2017
2017-08,GEYLANG,3 ROOM,58,CIRCUIT RD,01 TO 03,55.0,Standard,1969,248000.0,2017
2017-08,GEYLANG,3 ROOM,48,CIRCUIT RD,04 TO 06,60.0,Standard,1969,260000.0,2017
2017-09,GEYLANG,3 ROOM,48,CIRCUIT RD,04 TO 06,60.0,Standard,1969,265000.0,2017
2017-10,GEYLANG,3 ROOM,69,CIRCUIT RD,07 TO 09,56.0,Standard,1969,245000.0,2017
2017-10,GEYLANG,3 ROOM,95,OLD AIRPORT RD,04 TO 06,56.0,Standard,1969,318888.0,2017
2017-11,GEYLANG,2 ROOM,72,CIRCUIT RD,07 TO 09,42.0,Standard,1969,218000.0,2017
2017-11,GEYLANG,3 ROOM,67,CIRCUIT RD,01 TO 03,59.0,Standard,1969,220000.0,2017
2017-11,GEYLANG,3 ROOM,49,CIRCUIT RD,01 TO 03,56.0,Standard,1969,226000.0,2017
2017-11,GEYLANG,3 ROOM,58,CIRCUIT RD,04 TO 06,56.0,Standard,1969,230000.0,2017
2017-11,GEYLANG,3 ROOM,93,JLN DUA,01 TO 03,62.0,Standard,1969,300000.0,2017
2017-12,GEYLANG,3 ROOM,48,CIRCUIT RD,10 TO 12,60.0,Standard,1969,253888.0,2017
2017-12,GEYLANG,3 ROOM,57,CIRCUIT RD,01 TO 03,56.0,Standard,1969,250000.0,2017
2017-12,GEYLANG,3 ROOM,67,CIRCUIT RD,07 TO 09,61.0,Standard,1969,288388.0,2017
2017-12,GEYLANG,3 ROOM,69,CIRCUIT RD,01 TO 03,56.0,Standard,1969,233000.0,2017
2018-02,GEYLANG,3 ROOM,47,CIRCUIT RD,07 TO 09,56.0,Standard,1969,230000.0,2018
2018-02,GEYLANG,3 ROOM,48,CIRCUIT RD,01 TO 03,59.0,Standard,1969,248000.0,2018
2018-02,GEYLANG,3 ROOM,93,JLN DUA,01 TO 03,62.0,Standard,1969,320000.0,2018
2018-03,GEYLANG,3 ROOM,69,CIRCUIT RD,07 TO 09,56.0,Standard,1969,228000.0,2018
2018-03,GEYLANG,3 ROOM,59,CIRCUIT RD,07 TO 09,60.0,Standard,1969,305000.0,2018
2018-03,GEYLANG,3 ROOM,99,OLD AIRPORT RD,07 TO 09,56.0,Standard,1969,315000.0,2018
2018-04,GEYLANG,2 ROOM,51,CIRCUIT RD,04 TO 06,42.0,Standard,1969,180000.0,2018
2018-04,GEYLANG,3 ROOM,58,CIRCUIT RD,01 TO 03,56.0,Standard,1969,220000.0,2018
2018-04,GEYLANG,3 ROOM,59,CIRCUIT RD,04 TO 06,60.0,Standard,1969,245000.0,2018
2018-04,GEYLANG,3 ROOM,99,OLD AIRPORT RD,04 TO 06,56.0,Standard,1969,308000.0,2018
2018-05,GEYLANG,3 ROOM,69,CIRCUIT RD,01 TO 03,55.0,Standard,1969,200000.0,2018
2018-05,GEYLANG,3 ROOM,49,CIRCUIT RD,01 TO 03,55.0,Standard,1969,220000.0,2018
2018-06,GEYLANG,3 ROOM,50,CIRCUIT RD,01 TO 03,56.0,Standard,1969,232769.0,2018
2018-07,GEYLANG,3 ROOM,59,CIRCUIT RD,01 TO 03,57.0,Standard,1969,221888.0,2018
2018-07,GEYLANG,3 ROOM,49,CIRCUIT RD,01 TO 03,55.0,Standard,1969,230000.0,2018
2018-07,GEYLANG,3 ROOM,50,CIRCUIT RD,10 TO 12,56.0,Standard,1969,231000.0,2018
2018-07,GEYLANG,3 ROOM,69,CIRCUIT RD,04 TO 06,56.0,Standard,1969,255000.0,2018
2018-07,GEYLANG,3 ROOM,95,OLD AIRPORT RD,07 TO 09,56.0,Standard,1969,287000.0,2018
2018-08,GEYLANG,2 ROOM,52,CIRCUIT RD,04 TO 06,42.0,Standard,1969,195000.0,2018
2018-08,GEYLANG,3 ROOM,61,CIRCUIT RD,01 TO 03,61.0,Standard,1969,220000.0,2018
2018-08,GEYLANG,3 ROOM,47,CIRCUIT RD,07 TO 09,56.0,Standard,1969,228000.0,2018
2018-09,GEYLANG,3 ROOM,50,CIRCUIT RD,07 TO 09,56.0,Standard,1969,200000.0,2018
2018-09,GEYLANG,3 ROOM,50,CIRCUIT RD,04 TO 06,56.0,Standard,1969,210000.0,2018
2018-09,GEYLANG,3 ROOM,57,CIRCUIT RD,10 TO 12,56.0,Standard,1969,240000.0,2018
2018-10,GEYLANG,3 ROOM,67,CIRCUIT RD,07 TO 09,61.0,Standard,1969,255000.0,2018
2018-10,GEYLANG,3 ROOM,48,CIRCUIT RD,07 TO 09,60.0,Standard,1969,260000.0,2018
2018-10,GEYLANG,3 ROOM,99,OLD AIRPORT RD,04 TO 06,56.0,Standard,1969,285000.0,2018
2018-10,GEYLANG,3 ROOM,61,CIRCUIT RD,04 TO 06,61.0,Standard,1969,310000.0,2018
2018-11,GEYLANG,3 ROOM,49,CIRCUIT RD,10 TO 12,56.0,Standard,1969,240000.0,2018
2018-11,GEYLANG,3 ROOM,99,OLD AIRPORT RD,04 TO 06,56.0,Standard,1969,310000.0,2018
2018-12,GEYLANG,3 ROOM,58,CIRCUIT RD,01 TO 03,56.0,Standard,1969,220000.0,2018
2018-12,GEYLANG,3 ROOM,60,CIRCUIT RD,07 TO 09,56.0,Standard,1969,220888.0,2018
2019-01,GEYLANG,3 ROOM,58,CIRCUIT RD,07 TO 09,56.0,Standard,1969,205000.0,2019
2019-01,GEYLANG,3 ROOM,60,CIRCUIT RD,07 TO 09,56.0,Standard,1969,223000.0,2019
2019-01,GEYLANG,3 ROOM,59,CIRCUIT RD,01 TO 03,59.0,Standard,1969,230000.0,2019
2019-01,GEYLANG,3 ROOM,61,CIRCUIT RD,10 TO 12,61.0,Standard,1969,295000.0,2019
2019-01,GEYLANG,3 ROOM,97,JLN DUA,07 TO 09,56.0,Standard,1969,310000.0,2019
2019-02,GEYLANG,2 ROOM,51,CIRCUIT RD,07 TO 09,42.0,Standard,1969,185000.0,2019
2019-02,GEYLANG,3 ROOM,57,CIRCUIT RD,07 TO 09,56.0,Standard,1969,222888.0,2019
2019-03,GEYLANG,2 ROOM,70,CIRCUIT RD,04 TO 06,42.0,Standard,1969,200000.0,2019
2019-03,GEYLANG,3 ROOM,69,CIRCUIT RD,01 TO 03,56.0,Standard,1969,195000.0,2019
2019-03,GEYLANG,3 ROOM,60,CIRCUIT RD,10 TO 12,56.0,Standard,1969,205000.0,2019
2019-03,GEYLANG,3 ROOM,72,CIRCUIT RD,07 TO 09,56.0,Standard,1969,218000.0,2019
2019-03,GEYLANG,3 ROOM,69,CIRCUIT RD,07 TO 09,56.0,Standard,1969,220000.0,2019
2019-03,GEYLANG,3 ROOM,49,CIRCUIT RD,01 TO 03,55.0,Standard,1969,230000.0,2019
2019-04,GEYLANG,2 ROOM,51,CIRCUIT RD,07 TO 09,42.0,Standard,1969,180000.0,2019
2019-04,GEYLANG,3 ROOM,48,CIRCUIT RD,01 TO 03,60.0,Standard,1969,235000.0,2019
2019-04,GEYLANG,3 ROOM,60,CIRCUIT RD,10 TO 12,56.0,Standard,1969,220000.0,2019
2019-04,GEYLANG,3 ROOM,57,CIRCUIT RD,01 TO 03,55.0,Standard,1969,208000.0,2019
2019-04,GEYLANG,3 ROOM,99,OLD AIRPORT RD,10 TO 12,56.0,Standard,1969,292000.0,2019
2019-05,GEYLANG,2 ROOM,72,CIRCUIT RD,07 TO 09,42.0,Standard,1969,175000.0,2019
2019-05,GEYLANG,3 ROOM,70,CIRCUIT RD,07 TO 09,56.0,Standard,1969,210000.0,2019
2019-05,GEYLANG,3 ROOM,69,CIRCUIT RD,07 TO 09,56.0,Standard,1969,242000.0,2019
2019-05,GEYLANG,3 ROOM,50,CIRCUIT RD,04 TO 06,56.0,Standard,1969,217000.0,2019
2019-05,GEYLANG,3 ROOM,49,CIRCUIT RD,04 TO 06,56.0,Standard,1969,188000.0,2019
2019-05,GEYLANG,3 ROOM,69,CIRCUIT RD,07 TO 09,56.0,Standard,1969,230000.0,2019
2019-05,GEYLANG,3 ROOM,95,OLD AIRPORT RD,07 TO 09,56.0,Standard,1969,288000.0,2019
2019-06,GEYLANG,3 ROOM,49,CIRCUIT RD,04 TO 06,56.0,Standard,1969,203000.0,2019
2019-06,GEYLANG,3 ROOM,50,CIRCUIT RD,04 TO 06,56.0,Standard,1969,220000.0,2019
2019-06,GEYLANG,3 ROOM,93,JLN DUA,07 TO 09,62.0,Standard,1969,322000.0,2019
2019-07,GEYLANG,2 ROOM,71,CIRCUIT RD,04 TO 06,42.0,Standard,1969,160000.0,2019
2019-07,GEYLANG,3 ROOM,61,CIRCUIT RD,01 TO 03,59.0,Standard,1969,206888.0,2019
2019-07,GEYLANG,3 ROOM,52,CIRCUIT RD,04 TO 06,56.0,Standard,1969,210000.0,2019
2019-07,GEYLANG,3 ROOM,67,CIRCUIT RD,04 TO 06,61.0,Standard,1969,220000.0,2019
2019-07,GEYLANG,3 ROOM,50,CIRCUIT RD,07 TO 09,56.0,Standard,1969,210000.0,2019
2019-07,GEYLANG,3 ROOM,95,OLD AIRPORT RD,04 TO 06,56.0,Standard,1969,250000.0,2019
2019-07,GEYLANG,3 ROOM,99,OLD AIRPORT RD,07 TO 09,56.0,Standard,1969,342000.0,2019
2019-08,GEYLANG,2 ROOM,52,CIRCUIT RD,04 TO 06,45.0,Standard,1969,183000.0,2019
2019-08,GEYLANG,2 ROOM,70,CIRCUIT RD,01 TO 03,43.0,Standard,1969,200000.0,2019
2019-08,GEYLANG,3 ROOM,70,CIRCUIT RD,07 TO 09,56.0,Standard,1969,245000.0,2019
2019-08,GEYLANG,3 ROOM,58,CIRCUIT RD,04 TO 06,56.0,Standard,1969,205000.0,2019
2019-08,GEYLANG,3 ROOM,48,CIRCUIT RD,04 TO 06,60.0,Standard,1969,220000.0,2019
2019-08,GEYLANG,3 ROOM,60,CIRCUIT RD,01 TO 03,56.0,Standard,1969,220000.0,2019
2019-08,GEYLANG,3 ROOM,93,JLN DUA,01 TO 03,59.0,Standard,1969,260000.0,2019
2019-09,GEYLANG,2 ROOM,70,CIRCUIT RD,07 TO 09,42.0,Standard,1969,195000.0,2019
2019-09,GEYLANG,3 ROOM,61,CIRCUIT RD,07 TO 09,61.0,Standard,1969,225000.0,2019
2019-09,GEYLANG,3 ROOM,58,CIRCUIT RD,07 TO 09,56.0,Standard,1969,210000.0,2019
2019-09,GEYLANG,3 ROOM,97,JLN DUA,07 TO 09,56.0,Standard,1969,303000.0,2019
2019-10,GEYLANG,2 ROOM,68,CIRCUIT RD,04 TO 06,45.0,Standard,1969,150000.0,2019
2019-10,GEYLANG,3 ROOM,67,CIRCUIT RD,04 TO 06,61.0,Standard,1969,238000.0,2019
2019-10,GEYLANG,3 ROOM,60,CIRCUIT RD,01 TO 03,56.0,Standard,1969,232000.0,2019
2019-10,GEYLANG,3 ROOM,60,CIRCUIT RD,04 TO 06,56.0,Standard,1969,200000.0,2019
2019-10,GEYLANG,3 ROOM,68,CIRCUIT RD,04 TO 06,56.0,Standard,1969,180000.0,2019
2019-11,GEYLANG,2 ROOM,71,CIRCUIT RD,04 TO 06,45.0,Standard,1969,188000.0,2019
2019-11,GEYLANG,2 ROOM,72,CIRCUIT RD,04 TO 06,42.0,Standard,1969,178000.0,2019
2019-11,GEYLANG,3 ROOM,69,CIRCUIT RD,07 TO 09,56.0,Standard,1969,215000.0,2019
2019-11,GEYLANG,3 ROOM,69,CIRCUIT RD,07 TO 09,56.0,Standard,1969,223000.0,2019
2019-11,GEYLANG,3 ROOM,59,CIRCUIT RD,01 TO 03,60.0,Standard,1969,230000.0,2019
2019-11,GEYLANG,3 ROOM,48,CIRCUIT RD,04 TO 06,60.0,Standard,1969,232000.0,2019
2019-12,GEYLANG,3 ROOM,67,CIRCUIT RD,04 TO 06,61.0,Standard,1969,220000.0,2019
2020-01,GEYLANG,3 ROOM,47,CIRCUIT RD,04 TO 06,56.0,Standard,1969,180000.0,2020
2020-01,GEYLANG,3 ROOM,50,CIRCUIT RD,07 TO 09,56.0,Standard,1969,225000.0,2020
2020-01,GEYLANG,3 ROOM,57,CIRCUIT RD,07 TO 09,56.0,Standard,1969,195000.0,2020
2020-01,GEYLANG,3 ROOM,93,JLN DUA,07 TO 09,62.0,Standard,1969,293000.0,2020
2020-02,GEYLANG,3 ROOM,60,CIRCUIT RD,10 TO 12,56.0,Standard,1969,210000.0,2020
2020-02,GEYLANG,3 ROOM,67,CIRCUIT RD,04 TO 06,61.0,Standard,1969,225000.0,2020
2020-02,GEYLANG,3 ROOM,57,CIRCUIT RD,04 TO 06,56.0,Standard,1969,215000.0,2020
